client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime
f3758_19,23,,176,train,26414840,26414840,3960904500,0.8048935619990516
f0166_12,23,,311,train,26414840,26414840,7129628100,1.2215937379987736
f3230_21,23,,183,train,26414840,26414840,4224964800,0.8826385480006138
f1121_47,23,,238,train,26414840,26414840,5545266300,1.0112728890017024
f1472_37,23,,387,train,26414840,26414840,8978050200,1.5214790959998936
f1763_25,24,,157,train,26414840,26414840,3696844200,0.62042780199954
f0365_07,24,,285,train,26414840,26414840,6601507500,1.211981716000082
f0610_38,24,,278,train,26414840,26414840,6601507500,1.0848297720003757
f1851_06,24,,136,train,26414840,26414840,3168723600,0.6036424960002478
f3841_01,24,,178,train,26414840,26414840,4224964800,0.6926030979993811
f3758_19,24,,176,train,26414840,26414840,3960904500,0.6991016669999226
f0166_12,24,,311,train,26414840,26414840,7129628100,1.2209040489997278
f3230_21,24,,183,train,26414840,26414840,4224964800,0.7743506360002357
f1121_47,24,,238,train,26414840,26414840,5545266300,1.05414317100076
f1472_37,24,,387,train,26414840,26414840,8978050200,1.6045044910006254
f1763_25,25,,157,train,26414840,26414840,3696844200,0.6220214700006181
f0365_07,25,,285,train,26414840,26414840,6601507500,1.2908048900007998
f0610_38,25,,278,train,26414840,26414840,6601507500,1.0837479490000987
f1851_06,25,,136,train,26414840,26414840,3168723600,1.0463239000000613
f3841_01,25,,178,train,26414840,26414840,4224964800,1.39223539699924
f3758_19,25,,176,train,26414840,26414840,3960904500,0.6923121269992407
f0166_12,25,,311,train,26414840,26414840,7129628100,2.442528849000155
f3230_21,25,,183,train,26414840,26414840,4224964800,0.8475205440008722
f1121_47,25,,238,train,26414840,26414840,5545266300,1.4627654929990968
f1472_37,25,,387,train,26414840,26414840,8978050200,1.758250009999756
f1763_25,26,,157,train,26414840,26414840,3696844200,0.7266036099990743
f0365_07,26,,285,train,26414840,26414840,6601507500,1.2419443910002883
f0610_38,26,,278,train,26414840,26414840,6601507500,1.0943676989991218
f1851_06,26,,136,train,26414840,26414840,3168723600,0.627668356999493
f3841_01,26,,178,train,26414840,26414840,4224964800,0.7506881450008223
f3758_19,26,,176,train,26414840,26414840,3960904500,0.7984200940009032
f0166_12,26,,311,train,26414840,26414840,7129628100,1.218925526000021
f3230_21,26,,183,train,26414840,26414840,4224964800,0.8412367139990238
f1121_47,26,,238,train,26414840,26414840,5545266300,0.9245713470008923
f1472_37,26,,387,train,26414840,26414840,8978050200,1.598301767000521
f1763_25,27,,157,train,26414840,26414840,3696844200,0.6588144209999882
f0365_07,27,,285,train,26414840,26414840,6601507500,1.1919975049986533
f0610_38,27,,278,train,26414840,26414840,6601507500,1.152383994000047
f1851_06,27,,136,train,26414840,26414840,3168723600,0.6284730549996311
f3841_01,27,,178,train,26414840,26414840,4224964800,0.6852510909993725
f3758_19,27,,176,train,26414840,26414840,3960904500,0.7774172459994588
f0166_12,27,,311,train,26414840,26414840,7129628100,1.2229875390003144
f3230_21,27,,183,train,26414840,26414840,4224964800,0.7812287830001878
f1121_47,27,,238,train,26414840,26414840,5545266300,0.9309081029987283
f1472_37,27,,387,train,26414840,26414840,8978050200,1.6165152220000891
f1763_25,28,,157,train,26414840,26414840,3696844200,0.7146040329989773
f0365_07,28,,285,train,26414840,26414840,6601507500,1.2459746039985475
f0610_38,28,,278,train,26414840,26414840,6601507500,1.159286764999706
f1851_06,28,,136,train,26414840,26414840,3168723600,0.6496873059986683
f3841_01,28,,178,train,26414840,26414840,4224964800,1.1387729170000966
f3758_19,28,,176,train,26414840,26414840,3960904500,1.3305734989990015
f0166_12,28,,311,train,26414840,26414840,7129628100,1.6649650469989865
f3230_21,28,,183,train,26414840,26414840,4224964800,0.8040603709996503
f1121_47,28,,238,train,26414840,26414840,5545266300,0.9366447950014845
f1472_37,28,,387,train,26414840,26414840,8978050200,1.5785201510007028
f1763_25,29,,157,train,26414840,26414840,3696844200,0.6929668140001013
f0365_07,29,,285,train,26414840,26414840,6601507500,1.2127648490004503
f0610_38,29,,278,train,26414840,26414840,6601507500,1.245859874999951
f1851_06,29,,136,train,26414840,26414840,3168723600,0.6779999230002431
f3841_01,29,,178,train,26414840,26414840,4224964800,0.6799211950001336
f3758_19,29,,176,train,26414840,26414840,3960904500,0.7521023930003139
f0166_12,29,,311,train,26414840,26414840,7129628100,1.202865513998404
f3230_21,29,,183,train,26414840,26414840,4224964800,0.7866701160000957
f1121_47,29,,238,train,26414840,26414840,5545266300,0.9517146580001281
f1472_37,29,,387,train,26414840,26414840,8978050200,1.6685257389999606
f1763_25,30,,157,train,26414840,26414840,3696844200,0.6225635509999847
f0365_07,30,,285,train,26414840,26414840,6601507500,1.2106139579991577
f0610_38,30,,278,train,26414840,26414840,6601507500,1.105186353001045
f1851_06,30,,136,train,26414840,26414840,3168723600,0.6376471490002587
f3841_01,30,,178,train,26414840,26414840,4224964800,0.7191662740005995
f3758_19,30,,176,train,26414840,26414840,3960904500,0.768104189000951
f0166_12,30,,311,train,26414840,26414840,7129628100,1.1939547839992883
f3230_21,30,,183,train,26414840,26414840,4224964800,0.8533112370005256
f1121_47,30,,238,train,26414840,26414840,5545266300,0.9478802579997136
f1472_37,30,,387,train,26414840,26414840,8978050200,1.630149425000127
f1763_25,31,,157,train,26414840,26414840,3696844200,0.6267612890005694
f0365_07,31,,285,train,26414840,26414840,6601507500,1.2217487369998707
f0610_38,31,,278,train,26414840,26414840,6601507500,1.1075583630008623
f1851_06,31,,136,train,26414840,26414840,3168723600,0.67251771500014
f3841_01,31,,178,train,26414840,26414840,4224964800,0.6975775660012005
f3758_19,31,,176,train,26414840,26414840,3960904500,1.1094443460006005
f0166_12,31,,311,train,26414840,26414840,7129628100,2.2425061499998264
f3230_21,31,,183,train,26414840,26414840,4224964800,1.40512592199957
f1121_47,31,,238,train,26414840,26414840,5545266300,1.3939043379996292
f1472_37,31,,387,train,26414840,26414840,8978050200,1.6695127990005858
f1763_25,32,,157,train,26414840,26414840,3696844200,0.7258172710007784
f0365_07,32,,285,train,26414840,26414840,6601507500,1.1021878920000745
f0610_38,32,,278,train,26414840,26414840,6601507500,1.162301178999769
f1851_06,32,,136,train,26414840,26414840,3168723600,0.5693189940011507
f3841_01,32,,178,train,26414840,26414840,4224964800,0.8119222139994235
f3758_19,32,,176,train,26414840,26414840,3960904500,0.7484009340005287
f0166_12,32,,311,train,26414840,26414840,7129628100,1.2821060759997636
f3230_21,32,,183,train,26414840,26414840,4224964800,0.7434897429993725
f1121_47,32,,238,train,26414840,26414840,5545266300,0.9606542020010238
f1472_37,32,,387,train,26414840,26414840,8978050200,1.5446671939989756
f1763_25,33,,157,train,26414840,26414840,3696844200,0.7293703249997634
f0365_07,33,,285,train,26414840,26414840,6601507500,1.133002585000213
f0610_38,33,,278,train,26414840,26414840,6601507500,1.1246364940016065
f1851_06,33,,136,train,26414840,26414840,3168723600,0.5396225429994956
f3841_01,33,,178,train,26414840,26414840,4224964800,0.7349958300001163
f3758_19,33,,176,train,26414840,26414840,3960904500,0.707595237001442
f0166_12,33,,311,train,26414840,26414840,7129628100,1.3426659960005054
f3230_21,33,,183,train,26414840,26414840,4224964800,0.7112560999994457
f1121_47,33,,238,train,26414840,26414840,5545266300,1.040978136999911
f1472_37,33,,387,train,26414840,26414840,8978050200,1.5672151159997156
f1763_25,34,,157,train,26414840,26414840,3696844200,0.7247268749997602
f0365_07,34,,285,train,26414840,26414840,6601507500,1.1845181839998986
f0610_38,34,,278,train,26414840,26414840,6601507500,1.2220169909996912
f1851_06,34,,136,train,26414840,26414840,3168723600,0.54405739700087
f3841_01,34,,178,train,26414840,26414840,4224964800,0.9560624780006037
f3758_19,34,,176,train,26414840,26414840,3960904500,0.9525439180015383
f0166_12,34,,311,train,26414840,26414840,7129628100,2.225406618001216
f3230_21,34,,183,train,26414840,26414840,4224964800,1.0711546599995927
f1121_47,34,,238,train,26414840,26414840,5545266300,1.077402554999935
f1472_37,34,,387,train,26414840,26414840,8978050200,1.6315686420002748
f1763_25,35,,157,train,26414840,26414840,3696844200,0.7854942889989616
f0365_07,35,,285,train,26414840,26414840,6601507500,1.1581574369993177
f0610_38,35,,278,train,26414840,26414840,6601507500,1.114088176000223
f1851_06,35,,136,train,26414840,26414840,3168723600,0.6055158140006824
f3841_01,35,,178,train,26414840,26414840,4224964800,0.6934792750016641
f3758_19,35,,176,train,26414840,26414840,3960904500,0.6943671619992529
f0166_12,35,,311,train,26414840,26414840,7129628100,1.3026549559999694
f3230_21,35,,183,train,26414840,26414840,4224964800,0.7857327600013377
f1121_47,35,,238,train,26414840,26414840,5545266300,0.9351721090006322
f1472_37,35,,387,train,26414840,26414840,8978050200,1.602816303999134
f1763_25,36,,157,train,26414840,26414840,3696844200,0.7207891570014908
f0365_07,36,,285,train,26414840,26414840,6601507500,1.2805891949992656
f0610_38,36,,278,train,26414840,26414840,6601507500,1.0710547649996442
f1851_06,36,,136,train,26414840,26414840,3168723600,0.6247067880012764
f3841_01,36,,178,train,26414840,26414840,4224964800,0.689751552999951
f3758_19,36,,176,train,26414840,26414840,3960904500,0.6707329879991448
f0166_12,36,,311,train,26414840,26414840,7129628100,1.344977017999554
f3230_21,36,,183,train,26414840,26414840,4224964800,0.780123102998914
f1121_47,36,,238,train,26414840,26414840,5545266300,0.9600439480000205
f1472_37,36,,387,train,26414840,26414840,8978050200,1.5284387270003208
f1763_25,37,,157,train,26414840,26414840,3696844200,0.6948543880007492
f0365_07,37,,285,train,26414840,26414840,6601507500,1.1187465230013913
f0610_38,37,,278,train,26414840,26414840,6601507500,1.1915082239993353
f1851_06,37,,136,train,26414840,26414840,3168723600,0.6738494999990507
f3841_01,37,,178,train,26414840,26414840,4224964800,0.7126487649984483
f3758_19,37,,176,train,26414840,26414840,3960904500,0.6793647859994962
f0166_12,37,,311,train,26414840,26414840,7129628100,1.8975312480015418
f3230_21,37,,183,train,26414840,26414840,4224964800,1.1243643629986764
f1121_47,37,,238,train,26414840,26414840,5545266300,1.4332086599988543
f1472_37,37,,387,train,26414840,26414840,8978050200,1.5440126539997436
f1763_25,38,,157,train,26414840,26414840,3696844200,0.7272940679995372
f0365_07,38,,285,train,26414840,26414840,6601507500,1.1268724869987636
f0610_38,38,,278,train,26414840,26414840,6601507500,1.1563926819999324
f1851_06,38,,136,train,26414840,26414840,3168723600,0.5557031860007555
f3841_01,38,,178,train,26414840,26414840,4224964800,0.7608618259982904
f3758_19,38,,176,train,26414840,26414840,3960904500,0.702755543999956
f0166_12,38,,311,train,26414840,26414840,7129628100,1.268655685998965
f3230_21,38,,183,train,26414840,26414840,4224964800,0.8295150520007155
f1121_47,38,,238,train,26414840,26414840,5545266300,0.9970488929993735
f1472_37,38,,387,train,26414840,26414840,8978050200,1.5495498270011012
f1763_25,39,,157,train,26414840,26414840,3696844200,0.8794125800013717
f0365_07,39,,285,train,26414840,26414840,6601507500,1.1668456589995913
f0610_38,39,,278,train,26414840,26414840,6601507500,1.0772403820010368
f1851_06,39,,136,train,26414840,26414840,3168723600,0.634091380999962
f3841_01,39,,178,train,26414840,26414840,4224964800,0.6740239709997695
f3758_19,39,,176,train,26414840,26414840,3960904500,0.6719142959991586
f0166_12,39,,311,train,26414840,26414840,7129628100,1.2780888489996869
f3230_21,39,,183,train,26414840,26414840,4224964800,0.808377172001201
f1121_47,39,,238,train,26414840,26414840,5545266300,0.9402651569998852
f1472_37,39,,387,train,26414840,26414840,8978050200,1.758594366001489
f1763_25,40,,157,train,26414840,26414840,3696844200,0.7246694810000918
f0365_07,40,,285,train,26414840,26414840,6601507500,1.1528279869999096
f0610_38,40,,278,train,26414840,26414840,6601507500,1.0734736530012015
f1851_06,40,,136,train,26414840,26414840,3168723600,0.6577280029996473
f3841_01,40,,178,train,26414840,26414840,4224964800,0.7493870710004558
f3758_19,40,,176,train,26414840,26414840,3960904500,0.7475092360000417
f0166_12,40,,311,train,26414840,26414840,7129628100,1.3592504749994987
f3230_21,40,,183,train,26414840,26414840,4224964800,1.4139822580000327
f1121_47,40,,238,train,26414840,26414840,5545266300,1.2126880530013295
